latitude,longitude,n_events,total_mhw_days,mean_duration,max_duration,mean_intensity_max,max_intensity,total_cumulative_intensity,mean_rate_onset,mean_rate_decline
55.125,-161.125,95.0,2056.0,21.642105263157895,297.0,1.900564733547347,3.887446588085546,3534.8386572753243,0.2070388251670655,0.16073248979180485
55.125,-160.875,88.0,2091.0,23.761363636363637,327.0,1.9329500015704866,4.207015375937186,3555.259891260055,0.1776637330352404,0.1503229531359465
55.125,-160.625,83.0,2087.0,25.14457831325301,327.0,1.9981063699796417,4.46084036365632,3534.1823557961366,0.18550689558492958,0.1659234891582395
55.125,-160.375,88.0,2068.0,23.5,327.0,2.0069549608090753,4.683712605507144,3523.5494298242747,0.17980729761176262,0.1575829616094956
55.125,-160.125,89.0,2083.0,23.40449438202247,327.0,2.0317295447947887,4.788141696683822,3563.902242156768,0.19659672895744504,0.15740281635473127
55.125,-159.875,,,,,,,,,
55.125,-159.625,,,,,,,,,
55.125,-159.375,80.0,2053.0,25.6625,181.0,2.117560003072985,4.969067142855735,3550.2455196765172,0.16480616889825814,0.17256309362460823
55.125,-159.125,84.0,2032.0,24.19047619047619,161.0,2.127049390346774,5.009345531463623,3547.263166869841,0.1732156097583053,0.16764490980021138
55.125,-158.875,85.0,2045.0,24.058823529411764,149.0,2.1414009971908197,5.035209840343844,3567.2398457257987,0.17094756788279017,0.2015548550326025
55.125,-158.625,95.0,2047.0,21.54736842105263,203.0,2.0468141306033565,4.900609954710928,3556.0940902925317,0.17905584121625967,0.18177761614835533
55.125,-158.375,95.0,2022.0,21.28421052631579,331.0,2.016853230027878,4.661468336659091,3489.5448246002225,0.2079386824084379,0.167508210066276
55.125,-158.125,100.0,1994.0,19.94,330.0,1.9732468738863551,4.286477919547789,3422.926993062421,0.1844753998080637,0.16552680556389188
55.125,-157.875,104.0,1988.0,19.115384615384617,228.0,1.9350112766840921,3.8636287873791133,3377.3702001033303,0.19123771872347195,0.18062441306955168
55.125,-157.625,95.0,2007.0,21.126315789473683,139.0,1.9517526664636746,3.804190604917464,3349.617923721192,0.18557526616270997,0.20212663024858338
55.125,-157.375,92.0,1961.0,21.315217391304348,139.0,1.9680852569002254,3.7959472902359472,3238.0904466106044,0.18753326980731277,0.18263392951460913
55.125,-157.125,92.0,1978.0,21.5,139.0,1.9558271898628121,3.7573399389943773,3209.870629841282,0.18315358993069036,0.17851982155191126
55.125,-156.875,90.0,1986.0,22.066666666666666,139.0,1.9747786364674997,3.737783432006835,3190.6001095387246,0.1758333727716451,0.17642885624472648
55.125,-156.625,95.0,1946.0,20.48421052631579,139.0,1.9358444706895759,3.8665162824815322,3148.0648629588472,0.17194498206659137,0.21467053436964903
55.125,-156.375,99.0,1861.0,18.7979797979798,139.0,1.93462876210814,3.889766200896232,3064.9838550475342,0.17712698812515465,0.22968138258269183
55.125,-156.125,86.0,1838.0,21.372093023255815,139.0,1.9797224408240581,3.7451105425434745,3061.382922357129,0.179120881254332,0.20574657654880604
55.125,-155.875,89.0,1835.0,20.617977528089888,126.0,1.9407569334618469,3.6367384079963916,3085.9578785127205,0.18015249367282138,0.16055290112065643
55.125,-155.625,98.0,1863.0,19.010204081632654,126.0,1.944555847012267,3.7930021901284494,3174.7605804935574,0.2154699852181146,0.14943164819951435
55.125,-155.375,88.0,1868.0,21.227272727272727,126.0,2.0038112178226375,3.970098680065526,3212.8741989904834,0.20730133170365292,0.15598799293515406
55.125,-155.125,94.0,1915.0,20.372340425531913,124.0,1.9741991787801156,4.068934440612795,3295.3237147254345,0.1968493442205694,0.1719853185914048
55.125,-154.875,102.0,1912.0,18.745098039215687,124.0,1.9581646923774558,3.9747700537404693,3316.732555881623,0.2215295070647627,0.17564815518410848
55.125,-154.625,97.0,1873.0,19.309278350515463,121.0,1.9975745329874317,3.9502482875700924,3301.2133128104665,0.19409981615372446,0.20080471862955857
55.125,-154.375,103.0,1913.0,18.57281553398058,115.0,1.9719470797979899,3.942214381310249,3382.221043332929,0.18552295986249898,0.18193312558721617
55.125,-154.125,101.0,1966.0,19.465346534653467,154.0,1.9704853831217792,3.746362193938225,3482.374920660449,0.17847118885166663,0.18879450624679456
55.125,-153.875,94.0,1971.0,20.96808510638298,202.0,1.9453445599352404,3.777661969584802,3505.374855679851,0.19909059783943742,0.1812124605298454
55.125,-153.625,90.0,2019.0,22.433333333333334,202.0,1.9305858565060472,3.693943515900642,3547.7697282529657,0.17164790099133515,0.1888859777162764
55.125,-153.375,88.0,2001.0,22.738636363636363,196.0,2.0003208653930344,3.6334807488226133,3525.45974478414,0.178261986823207,0.2017666522014818
55.125,-153.125,89.0,1964.0,22.06741573033708,130.0,2.0056131685415277,3.621995449066164,3476.2694185626133,0.19929310280124923,0.19070572095371902
55.125,-152.875,79.0,1973.0,24.974683544303797,129.0,2.0788237001030434,3.5913970085882383,3455.8131458720877,0.17829005392063418,0.21373582495244275
55.125,-152.625,87.0,1985.0,22.816091954022987,123.0,2.049209837653613,3.6776655258670914,3467.490031034715,0.1741722493835077,0.21954311577469798
55.125,-152.375,82.0,1946.0,23.73170731707317,124.0,2.0994782394353653,3.5422929333102324,3427.45389048515,0.1897286058116034,0.19432611772498315
55.125,-152.125,89.0,1927.0,21.651685393258425,189.0,2.0316773498347818,3.5905183976696406,3430.1068541695995,0.19690063300511268,0.18860198381002408
55.125,-151.875,84.0,1843.0,21.94047619047619,185.0,2.016150926298444,3.8966509911321836,3299.323767200594,0.18892203868037333,0.18243338137106263
55.125,-151.625,81.0,1828.0,22.567901234567902,214.0,2.0627638950902414,4.080534073614304,3279.392573425849,0.18979089895272974,0.19165520523215546
55.125,-151.375,80.0,1904.0,23.8,212.0,2.040098565336197,4.0640174188921545,3359.7867760427544,0.18887877433634104,0.19882252796428243
55.125,-151.125,78.0,1902.0,24.384615384615383,211.0,2.08031249563984,4.060584622044718,3350.1868723900097,0.1814768812451703,0.19676038535998316
55.125,-150.875,80.0,1932.0,24.15,113.0,2.099649506759259,3.7981179452711533,3387.029357233356,0.20957883524711107,0.18962191647315665
55.125,-150.625,84.0,1968.0,23.428571428571427,158.0,2.102361648267682,3.8556461334228533,3452.706066873766,0.20067093023708654,0.22590053902311422
55.125,-150.375,83.0,1956.0,23.566265060240966,149.0,2.111607938252022,3.9528897500807236,3438.9279573194444,0.20884887280089648,0.21481245760560794
55.125,-150.125,86.0,2001.0,23.267441860465116,149.0,2.092941702530068,4.046143070344007,3528.6368596553816,0.19922140812502742,0.2172865460841889
55.125,-149.875,85.0,2006.0,23.6,165.0,2.100402434908236,4.088768189953219,3550.4692688257473,0.18372754799157195,0.20427684413509636
55.125,-149.625,81.0,2039.0,25.17283950617284,175.0,2.0783929104161234,4.023962451565648,3607.420396197228,0.16610981754278226,0.17189273347924777
55.125,-149.375,81.0,2082.0,25.703703703703702,176.0,2.0237310599255314,3.9485593303557387,3668.743601845158,0.1640567158066316,0.15501469340600213
55.125,-149.125,78.0,2134.0,27.358974358974358,150.0,2.024245248243176,3.96736526489258,3755.462449627538,0.18277349896636202,0.16785968495740633
55.125,-148.875,75.0,2139.0,28.52,150.0,2.070481665724068,3.970747886165496,3789.8659641281256,0.21085322694914405,0.15871322916372455
55.125,-148.625,76.0,2165.0,28.486842105263158,158.0,2.0519571197053175,3.9547126216273156,3834.869295058712,0.18142117286421977,0.16687455063882672
55.125,-148.375,78.0,2217.0,28.423076923076923,133.0,2.0872093659476674,3.918865726840112,3914.817122155621,0.22288933071002923,0.16653700930491513
55.125,-148.125,74.0,2203.0,29.77027027027027,134.0,2.1376325889265635,3.9165072902556393,3889.063018675774,0.20946619957215504,0.1572934386193515
55.125,-147.875,85.0,2211.0,26.011764705882353,134.0,2.0686876427742744,3.923829294020127,3871.4929459287287,0.24071343783823781,0.1630105720038238
55.125,-147.625,,,,,,,,,
55.125,-147.375,,,,,,,,,
55.125,-147.125,,,,,,,,,
55.125,-146.875,,,,,,,,,
55.125,-146.625,,,,,,,,,
55.125,-146.375,,,,,,,,,
55.125,-146.125,,,,,,,,,
55.125,-145.875,,,,,,,,,
55.125,-145.625,,,,,,,,,
55.125,-145.375,,,,,,,,,
55.125,-145.125,,,,,,,,,
55.125,-144.875,,,,,,,,,
55.125,-144.625,,,,,,,,,
55.125,-144.375,,,,,,,,,
55.125,-144.125,,,,,,,,,
55.125,-143.875,,,,,,,,,
55.125,-143.625,,,,,,,,,
55.125,-143.375,,,,,,,,,
55.125,-143.125,,,,,,,,,
55.125,-142.875,,,,,,,,,
55.125,-142.625,,,,,,,,,
55.125,-142.375,,,,,,,,,
55.125,-142.125,,,,,,,,,
55.125,-141.875,,,,,,,,,
55.125,-141.625,,,,,,,,,
55.125,-141.375,,,,,,,,,
55.125,-141.125,,,,,,,,,
55.125,-140.875,,,,,,,,,
55.125,-140.625,91.0,2063.0,22.67032967032967,218.0,2.059566875418549,3.665321134751842,3524.021226098463,0.1965596585218778,0.16353244426852595
55.125,-140.375,89.0,2098.0,23.573033707865168,192.0,2.0381444441576555,3.6224549508863895,3523.6192640489157,0.18156545917728095,0.1905191628560929
55.125,-140.125,97.0,2064.0,21.278350515463917,192.0,2.0032332155210537,3.6816256430841268,3436.9338506114095,0.19249977839616506,0.19056563712798627
55.125,-139.875,95.0,2016.0,21.221052631578946,202.0,1.9759305978266615,3.8566301714989457,3352.7950704174664,0.19180858252245558,0.16266594292286715
55.125,-139.625,103.0,2070.0,20.097087378640776,117.0,1.9060666733612437,3.991599298292593,3384.762909843076,0.19311820775458274,0.14096728265295352
55.125,-139.375,103.0,2118.0,20.563106796116504,115.0,1.9396253241441341,4.103387678823166,3423.7898520961876,0.20257590997283745,0.15388167990919857
55.125,-139.125,102.0,2148.0,21.058823529411764,123.0,1.9399217267642663,4.201609703802294,3451.542285603862,0.18492742803957374,0.1582462461513057
55.125,-138.875,109.0,2143.0,19.660550458715598,131.0,1.9616779176114263,4.198519337561823,3473.2582662182485,0.187547164565969,0.15283125483701135
55.125,-138.625,101.0,2084.0,20.633663366336634,131.0,1.9800368128246264,4.140076483449629,3390.06530537913,0.17165823070421116,0.17217251982364995
55.125,-138.375,95.0,2047.0,21.54736842105263,143.0,2.01169117019213,4.055234386074927,3332.164450283976,0.1788880241196293,0.15935996918962833
55.125,-138.125,101.0,2076.0,20.554455445544555,140.0,1.9578258187882782,3.8403622719549375,3366.608166271643,0.16848468986780224,0.1744693905370061
55.125,-137.875,94.0,2036.0,21.659574468085108,143.0,1.967413125335966,3.6100524471652164,3294.386752297803,0.16135364983963027,0.16131835405175096
55.125,-137.625,96.0,1977.0,20.59375,148.0,1.9539317018402527,3.498629985317108,3183.949445755252,0.1720707521718474,0.16133111438166617
55.125,-137.375,100.0,1969.0,19.69,149.0,1.9359714377310968,3.4671355832007613,3160.591962606678,0.17767685135920566,0.1585851643327769
55.125,-137.125,102.0,1986.0,19.470588235294116,151.0,1.9488378198443908,3.509182591592113,3176.4245918104752,0.21605237507389938,0.14400788713813945
55.125,-136.875,104.0,1945.0,18.701923076923077,152.0,1.9418086839964617,3.4623393089540553,3083.6150259510177,0.19821890547342785,0.14873163661616393
55.125,-136.625,104.0,1936.0,18.615384615384617,178.0,1.8986936970325028,3.3778841572423133,3049.661946112111,0.20210046573754262,0.16973065059467154
55.125,-136.375,110.0,1951.0,17.736363636363638,181.0,1.9169300906469398,3.5328675239316887,3099.5783374232624,0.21353911736891007,0.20781475150579118
55.125,-136.125,115.0,1929.0,16.77391304347826,115.0,1.8859663505875224,3.4396219868813827,3079.654289084097,0.2028776634341108,0.20016148100203032
55.125,-135.875,121.0,1963.0,16.223140495867767,114.0,1.9108040730052556,3.9188703106295666,3131.456484287016,0.21186915464250886,0.20709875535307945
55.125,-135.625,120.0,1944.0,16.2,121.0,1.9321037241848569,3.9490223853818875,3119.544298564234,0.19812639788538966,0.21772442464362782
55.125,-135.375,118.0,1972.0,16.71186440677966,183.0,1.948560460921257,4.196324133103893,3193.5249383372648,0.18744130908967332,0.19878654784313926
55.125,-135.125,110.0,2017.0,18.336363636363636,183.0,1.9512488232330143,4.147033968279436,3282.3994231531706,0.1830388543377208,0.18587477556007043
55.125,-134.875,108.0,2059.0,19.064814814814813,160.0,1.987599624314189,3.9635928676974395,3366.5689692112733,0.20176733448144207,0.19002993274170776
55.125,-134.625,115.0,2135.0,18.565217391304348,160.0,1.958322696364779,3.984289830730808,3484.0621124698278,0.2046245645177744,0.19159988675366937
55.125,-134.375,119.0,2175.0,18.277310924369747,160.0,1.9693051175587741,4.254770048203007,3533.6584670312945,0.2043079875599004,0.19398593271918674
55.125,-134.125,112.0,2134.0,19.053571428571427,160.0,1.9752699099652784,4.541432734458677,3443.6053051487097,0.2022201705303856,0.19744351752173614
55.125,-133.875,106.0,1957.0,18.462264150943398,178.0,1.9859252206740852,4.674889179968066,3159.8003350534764,0.20787146764515943,0.2163985628323337
55.125,-133.625,122.0,1878.0,15.39344262295082,139.0,1.9082078709292203,4.696521805178737,3018.830319450749,0.195782716064737,0.22761061574635805
55.125,-133.375,123.0,1798.0,14.617886178861788,139.0,1.915067407048784,4.53026863836473,2909.2905997768535,0.21846624350551813,0.22032334779899962
55.125,-133.125,,,,,,,,,
55.125,-132.875,,,,,,,,,
55.125,-132.625,,,,,,,,,
55.125,-132.375,,,,,,,,,
55.125,-132.125,,,,,,,,,
55.125,-131.875,134.0,2115.0,15.783582089552239,202.0,2.0769967318843867,5.1163514352613895,3674.818168617065,0.21448120800512951,0.22889495301232668
55.125,-131.625,134.0,2073.0,15.470149253731343,201.0,2.1090822824791298,4.802092613712436,3598.969578589163,0.2532567615281264,0.2333972384975674
55.125,-131.375,,,,,,,,,
55.125,-131.125,142.0,2152.0,15.154929577464788,218.0,2.131323109643669,4.326677014750818,3780.2103248873077,0.24530721076731124,0.25572709402489274
55.125,-130.875,,,,,,,,,
55.125,-130.625,,,,,,,,,
55.125,-130.375,,,,,,,,,
55.125,-130.125,,,,,,,,,
55.375,-179.875,140.0,2962.0,21.15714285714286,136.0,1.5816136868318655,5.762258714245212,3935.0005509622624,0.22136916917423716,0.14713797792288946
55.375,-179.625,149.0,2932.0,19.677852348993287,126.0,1.5257491305628545,5.907833637729768,3903.749472783459,0.20802513113013665,0.147969246975467
55.375,-179.375,146.0,2942.0,20.15068493150685,140.0,1.5753150188548872,5.833818620251072,3892.753245999736,0.20044027883876844,0.16609133247159738
55.375,-179.125,154.0,2944.0,19.116883116883116,136.0,1.5568319666470556,5.877634356098793,3877.049467602087,0.1883822282573795,0.17320478864609334
55.375,-178.875,154.0,2916.0,18.935064935064936,140.0,1.5532727642293052,5.977595883031046,3813.410658870974,0.18961578168063634,0.16830449427023705
55.375,-178.625,143.0,2853.0,19.95104895104895,140.0,1.5698857441890761,6.0258539107538045,3712.0346242573937,0.18863607069773625,0.16198898254670124
55.375,-178.375,145.0,2780.0,19.17241379310345,140.0,1.5612680001041386,6.193754842204433,3625.7350945088187,0.20420084905834737,0.16560407525058216
55.375,-178.125,153.0,2775.0,18.137254901960784,140.0,1.5551189834147146,6.161460461155059,3622.0130738827474,0.207874510554045,0.16770000245391997
55.375,-177.875,150.0,2791.0,18.606666666666666,141.0,1.5356776552302867,5.918250853015531,3620.1862341665455,0.1923591132611539,0.16037964427860216
55.375,-177.625,152.0,2818.0,18.539473684210527,140.0,1.529953270492813,5.393112105707966,3659.7142863042886,0.21022997657430076,0.15678517232063668
55.375,-177.375,151.0,2737.0,18.125827814569536,179.0,1.5296043647555457,4.659574524048836,3588.5882942907274,0.22311024595015724,0.14130330402902194
55.375,-177.125,145.0,2650.0,18.275862068965516,155.0,1.5537217475681073,4.139954197791315,3531.827477939668,0.2182057238446668,0.1412060807241986
55.375,-176.875,148.0,2695.0,18.20945945945946,155.0,1.5534647338371645,4.181905654168897,3598.911600235971,0.21105814220309335,0.13652722781019103
55.375,-176.625,142.0,2741.0,19.302816901408452,179.0,1.5563681691627733,4.039643518386351,3624.6990278459375,0.20410510170144394,0.14877378488012477
55.375,-176.375,139.0,2773.0,19.949640287769785,156.0,1.5604038711876738,3.875772829978697,3653.5805885407212,0.1987672044439277,0.12504427087601896
55.375,-176.125,129.0,2785.0,21.589147286821706,179.0,1.5712955548602903,4.078066779721169,3655.067144939978,0.19678420876982985,0.1171448263912979
55.375,-175.875,130.0,2731.0,21.00769230769231,155.0,1.610110009515256,4.232396171938989,3605.5512268158695,0.194174681744628,0.1425526141268678
55.375,-175.625,131.0,2675.0,20.419847328244273,155.0,1.5939055235918387,4.197010117192425,3543.454614608518,0.20826595313651597,0.1341939716322379
55.375,-175.375,140.0,2673.0,19.09285714285714,140.0,1.5391536080892187,4.004486407003093,3515.6595320240153,0.18955884655991925,0.14170428034322705
55.375,-175.125,135.0,2700.0,20.0,140.0,1.5226335114190799,3.8532336911847507,3523.426989547667,0.18669770220924312,0.1408838561056648
55.375,-174.875,141.0,2680.0,19.00709219858156,184.0,1.5116609839219246,3.9470970553736544,3540.2540507508866,0.20329608552518702,0.13552261034988622
55.375,-174.625,132.0,2570.0,19.46969696969697,185.0,1.5227321857697569,3.932334930666033,3446.1927773990938,0.2129399250625652,0.14025536126812685
55.375,-174.375,133.0,2555.0,19.210526315789473,185.0,1.5275644928455465,3.785952383472072,3412.100076590815,0.19124536333227687,0.1287826294577352
55.375,-174.125,127.0,2500.0,19.68503937007874,166.0,1.542811041620742,3.6047392045297917,3317.4502803625587,0.17890248152485133,0.13390949125497914
55.375,-173.875,137.0,2511.0,18.32846715328467,204.0,1.5085870438753817,3.600999555280133,3288.693606699667,0.17498870946873923,0.14863159276975926
55.375,-173.625,143.0,2513.0,17.573426573426573,210.0,1.4954975477438492,3.4516625865813246,3272.1758380551496,0.17694476496138425,0.14113288409791472
55.375,-173.375,143.0,2578.0,18.027972027972027,188.0,1.5163294706983546,3.4546685680266336,3335.1655757734866,0.17829356473282787,0.1448732818152304
55.375,-173.125,141.0,2534.0,17.97163120567376,189.0,1.5266648809687822,3.472774844015799,3318.9810271955316,0.17722818208345095,0.15996383115778448
55.375,-172.875,136.0,2588.0,19.029411764705884,125.0,1.5188489947362012,3.5214749613115863,3394.611952973952,0.15534059753947096,0.14501412792877919
55.375,-172.625,128.0,2626.0,20.515625,149.0,1.5342063309564706,3.7131264594293416,3462.058825846642,0.15527510436709394,0.14458397862383543
55.375,-172.375,122.0,2615.0,21.434426229508198,184.0,1.4856517333192585,3.7669674965643125,3450.2763027068117,0.15222241355122204,0.16378050913986314
55.375,-172.125,116.0,2618.0,22.56896551724138,171.0,1.5181838456329968,3.7081492331720174,3486.0126033982924,0.15193929550364957,0.17943911116014422
55.375,-171.875,107.0,2503.0,23.39252336448598,170.0,1.539785048384461,3.582037833429151,3386.429504248404,0.1637835615467169,0.16858723117987884
55.375,-171.625,114.0,2498.0,21.912280701754387,170.0,1.5399124021238708,3.500566513307632,3430.798765197876,0.1648931887335427,0.14878645796893641
55.375,-171.375,116.0,2467.0,21.267241379310345,170.0,1.6305652521343466,3.887078346744662,3432.5133399386564,0.15882668666153082,0.1840231905643002
55.375,-171.125,111.0,2441.0,21.99099099099099,170.0,1.6536729193745363,4.068361282348633,3408.5154686550954,0.16803932606741095,0.16625585413569588
55.375,-170.875,106.0,2372.0,22.37735849056604,172.0,1.6600137094281755,3.8724301245904744,3331.6625238926194,0.15396411079084016,0.14689698271460128
55.375,-170.625,111.0,2376.0,21.405405405405407,172.0,1.6310220474907218,4.083824619170158,3332.048405674197,0.1661110392408979,0.14026685879025252
55.375,-170.375,117.0,2308.0,19.726495726495727,170.0,1.6355890759693414,4.218801590704148,3275.1125156417966,0.16045970921028638,0.2138984831178089
55.375,-170.125,120.0,2313.0,19.275,160.0,1.601634141674606,4.126896535196613,3283.959618330002,0.16176140827981184,0.17073746127512873
55.375,-169.875,121.0,2285.0,18.884297520661157,148.0,1.6258584157017766,3.8772587314728764,3270.8892700595256,0.16684134838393513,0.16826424326400435
55.375,-169.625,117.0,2303.0,19.683760683760685,149.0,1.6202150013021506,3.777626945126441,3275.268524173769,0.16406406214828903,0.17356347396616031
55.375,-169.375,122.0,2235.0,18.31967213114754,149.0,1.613087637754801,4.315427718623994,3192.6901683153656,0.18690563339034894,0.1709278403930872
55.375,-169.125,119.0,2252.0,18.92436974789916,132.0,1.6497019774611965,4.222483942585608,3207.252007907438,0.1883152656495691,0.1628994592453506
55.375,-168.875,123.0,2193.0,17.829268292682926,112.0,1.6604917574641653,4.067131780808971,3157.951353211558,0.17012551056484382,0.1896583798462299
55.375,-168.625,124.0,2223.0,17.927419354838708,122.0,1.667211022728068,4.055589029865882,3231.176622098493,0.17828324927527256,0.1628629717182403
55.375,-168.375,129.0,2290.0,17.751937984496124,147.0,1.6817770487488908,4.196585224520772,3370.2292470662837,0.1889001869541942,0.15934097448448487
55.375,-168.125,122.0,2313.0,18.959016393442624,147.0,1.7568566454333143,4.3680109208629965,3477.187574855743,0.1938211356142328,0.16629575760836734
55.375,-167.875,115.0,2360.0,20.52173913043478,244.0,1.765505277826275,4.571035077494962,3623.113845279142,0.19516892489275933,0.16010093117244079
55.375,-167.625,112.0,2387.0,21.3125,245.0,1.8009893094202343,4.536867234014695,3735.3460766961502,0.19816732490849814,0.15417538063173516
55.375,-167.375,110.0,2383.0,21.663636363636364,245.0,1.8102472376613674,4.448120424824376,3824.1006085065114,0.16988182324625595,0.16835293672388155
55.375,-167.125,109.0,2418.0,22.18348623853211,246.0,1.8456037993542582,4.496432181327574,3933.7092691275398,0.1806965034252567,0.18226080589406074
55.375,-166.875,102.0,2429.0,23.813725490196077,249.0,1.8681756947177792,4.489999525008663,3975.4911379544974,0.19075539180506176,0.1750139245527999
55.375,-166.625,103.0,2364.0,22.95145631067961,171.0,1.8839176007284855,4.356214523315428,3936.4018384564306,0.19382968449736818,0.16635419929117948
55.375,-166.375,106.0,2351.0,22.17924528301887,174.0,1.9083499862011513,4.153569067678143,3963.8944651695997,0.19598992780828572,0.14598638542542616
55.375,-166.125,112.0,2392.0,21.357142857142858,172.0,1.8885803239480146,4.215701718484201,4059.695707098131,0.16385995133673195,0.16791758624741332
55.375,-165.875,105.0,2424.0,23.085714285714285,170.0,1.9088192684859173,4.25283332024851,4136.2736946921195,0.18939600675516377,0.14476697905586774
55.375,-165.625,96.0,2395.0,24.947916666666668,170.0,1.9510466917468017,4.309857076214205,4116.881446419225,0.18334289851495444,0.13650139753543236
55.375,-165.375,103.0,2390.0,23.203883495145632,170.0,1.9427143289047537,4.345528541072724,4124.021258273432,0.18276980354699648,0.16131740871015465
55.375,-165.125,100.0,2401.0,24.01,179.0,1.9762001586729476,4.665348145269579,4164.6753429212895,0.18193306585043298,0.1595277291453357
55.375,-164.875,96.0,2437.0,25.385416666666668,180.0,2.023510839549765,4.958155939655921,4237.018332373711,0.1537988148223447,0.17763698358529123
55.375,-164.625,93.0,2429.0,26.118279569892472,180.0,2.075444898132314,5.341404607219081,4257.187145217774,0.15584718587768526,0.17657263725804062
55.375,-164.375,94.0,2382.0,25.340425531914892,157.0,2.0864849069303406,5.597365102460305,4236.190800536064,0.17380061486088885,0.15134185132674122
55.375,-164.125,85.0,2342.0,27.55294117647059,157.0,2.189267731436742,5.853553341281032,4231.64372829468,0.19700344219877525,0.15185997978637344
55.375,-163.875,89.0,2384.0,26.786516853932586,217.0,2.1767147049259217,5.815685056870985,4329.258124828341,0.21230705839853714,0.17057079030759217
55.375,-163.625,96.0,2393.0,24.927083333333332,200.0,2.1953656118242972,5.750601491620463,4404.092578003483,0.2004047631842706,0.18437195560206973
55.375,-163.375,99.0,2383.0,24.07070707070707,136.0,2.1607609558043324,5.413072801405384,4393.422926810481,0.19239480874589507,0.2043932339514258
55.375,-163.125,105.0,2355.0,22.428571428571427,136.0,2.1540679088569092,4.997656176167149,4333.7616274279935,0.22167008746185726,0.18248102740973018
55.375,-162.875,99.0,2368.0,23.91919191919192,136.0,2.189754988596392,5.123062179934594,4322.677729464346,0.210556398167971,0.18608105358150592
55.375,-162.625,100.0,2343.0,23.43,136.0,2.1675576799531138,5.007579818848642,4289.817401039987,0.1929347154078681,0.18870586107415452
55.375,-162.375,,,,,,,,,
55.375,-162.125,,,,,,,,,
55.375,-161.875,,,,,,,,,
55.375,-161.625,99.0,2007.0,20.272727272727273,296.0,2.0042006157243937,4.809617042541506,3679.4614953148744,0.18013336905912408,0.1676173063266731
55.375,-161.375,100.0,2029.0,20.29,297.0,1.9589763951686123,3.9711267717422984,3581.6186835535123,0.19699404760958944,0.16232379650032883
55.375,-161.125,103.0,2043.0,19.83495145631068,301.0,1.9722742457916997,3.8879950738722293,3558.7969706404588,0.20692231889606974,0.18088368862838974
55.375,-160.875,103.0,2069.0,20.0873786407767,327.0,2.0025404424753974,4.2116268373304795,3572.7859988212576,0.1913675650695963,0.1937111038549064
55.375,-160.625,,,,,,,,,
55.375,-160.375,90.0,2084.0,23.155555555555555,313.0,2.116545757726102,4.5382411403040726,3647.594181702983,0.18426761014144205,0.1755027431907081
55.375,-160.125,88.0,2055.0,23.352272727272727,312.0,2.145479080351916,4.6459574699401855,3616.663603936471,0.19667844282844416,0.15243482979807507
55.375,-159.875,92.0,2143.0,23.293478260869566,313.0,2.062934519783144,4.7037399353519564,3704.607257289271,0.18394713911188385,0.16983907447196234
55.375,-159.625,93.0,2148.0,23.096774193548388,313.0,2.0501214341905603,4.825280374096286,3699.905053134886,0.16542143079980767,0.2041403659514777
55.375,-159.375,90.0,2182.0,24.244444444444444,357.0,2.057939406364195,5.04275763419367,3745.8149160031344,0.15839405481008484,0.19451634175986562
55.375,-159.125,94.0,2106.0,22.404255319148938,356.0,2.076137927557069,5.177792564515144,3662.666540841902,0.19720192481994264,0.19855425872030322
55.375,-158.875,93.0,2113.0,22.72043010752688,361.0,2.1033179472603405,5.24797301138601,3684.5033363488424,0.2051424275987001,0.1873033044768056
55.375,-158.625,100.0,2120.0,21.2,347.0,2.0429229041837877,5.351615751943278,3692.718406323464,0.20229306816480347,0.16971357523709885
55.375,-158.375,97.0,2106.0,21.711340206185568,345.0,2.032045469594866,5.157407545274305,3659.7979147895694,0.1844676160832467,0.18780182540110923
55.375,-158.125,95.0,2050.0,21.57894736842105,333.0,2.0359588852155395,4.8258286906826875,3572.859225550008,0.18035281813658552,0.20414644936811774
55.375,-157.875,102.0,2082.0,20.41176470588235,230.0,1.9270407278126067,4.459534768135317,3552.7229274011456,0.19322127458719202,0.15895028677193707
55.375,-157.625,99.0,2045.0,20.656565656565657,229.0,1.936616440516957,4.031369101616644,3473.7977446932955,0.1725526131410993,0.17640296732442662
55.375,-157.375,101.0,2026.0,20.059405940594058,139.0,1.9271900101767987,3.789266863176902,3400.780549556979,0.1803263855761617,0.18186364712724798
55.375,-157.125,94.0,2030.0,21.595744680851062,139.0,1.966287883570036,3.7508449862080226,3342.4621747155347,0.18091832842407093,0.16988332993759703
55.375,-156.875,92.0,2033.0,22.097826086956523,139.0,1.950185942449209,3.7998805661355295,3278.252888594905,0.19466715077165767,0.16896013038091645
55.375,-156.625,95.0,1960.0,20.63157894736842,139.0,1.9458106044192878,3.8885068893432617,3152.791818088101,0.17987732882409227,0.17134780944628458
55.375,-156.375,95.0,1891.0,19.905263157894737,139.0,1.9352014056693116,3.8523265161821927,3085.3934179275275,0.19836140401450122,0.16651785381744483
55.375,-156.125,92.0,1817.0,19.75,126.0,1.9395909297683631,3.6869824624830674,3009.126703308475,0.19719223522707352,0.1796192366438584
55.375,-155.875,91.0,1812.0,19.912087912087912,126.0,1.9502475024199324,3.7787894894999834,3016.1993778597925,0.1784453007870463,0.15137170905311134
55.375,-155.625,89.0,1837.0,20.640449438202246,126.0,1.9385431075536848,3.9576057311027277,3075.85980236915,0.19497144812313047,0.13481172451976126
